 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   3.500E-03   1.616E-04   1.074E-04   3.762E-05   2.400E-02
   3.000E-03   1.945E-04   1.221E-04   4.615E-05   3.065E-02
   2.750E-03   2.090E-04   1.270E-04   5.134E-05   3.446E-02
   2.500E-03   2.197E-04   1.304E-04   5.729E-05   3.886E-02
   2.400E-03   2.257E-04   1.313E-04   6.000E-05   4.088E-02
   2.350E-03   2.292E-04   1.318E-04   6.150E-05   4.206E-02
   2.320E-03   2.310E-04   1.322E-04   6.233E-05   4.277E-02
   2.310E-03   2.316E-04   1.324E-04   6.260E-05   4.302E-02
   2.300E-03   2.322E-04   1.324E-04   6.288E-05   4.326E-02
   2.250E-03   2.344E-04   1.333E-04   6.443E-05   4.457E-02
   2.200E-03   2.366E-04   1.340E-04   6.595E-05   4.603E-02
   2.150E-03   2.397E-04   1.346E-04   6.738E-05   4.756E-02
   2.120E-03   2.416E-04   1.344E-04   6.829E-05   4.854E-02
   2.110E-03   2.421E-04   1.343E-04   6.857E-05   4.887E-02
   2.100E-03   2.424E-04   1.342E-04   6.883E-05   4.920E-02
   2.080E-03   2.425E-04   1.335E-04   6.924E-05   4.980E-02
   2.000E-03   2.432E-04   1.305E-04   7.126E-05   5.232E-02
   1.950E-03   2.453E-04   1.267E-04   7.188E-05   5.394E-02
   1.900E-03   2.489E-04   1.212E-04   7.192E-05   5.524E-02
   1.850E-03   2.525E-04   1.139E-04   7.090E-05   5.595E-02
   1.830E-03   2.542E-04   1.105E-04   7.023E-05   5.609E-02
   1.820E-03   2.545E-04   1.087E-04   6.979E-05   5.608E-02
   1.810E-03   2.550E-04   1.068E-04   6.935E-05   5.600E-02
   1.800E-03   2.557E-04   1.049E-04   6.893E-05   5.592E-02
   1.750E-03   2.594E-04   9.389E-05   6.641E-05   5.499E-02
   1.700E-03   2.604E-04   8.188E-05   6.337E-05   5.289E-02
   1.670E-03   2.634E-04   7.455E-05   6.190E-05   5.133E-02
   1.650E-03   2.663E-04   6.971E-05   6.096E-05   5.014E-02
   1.640E-03   2.672E-04   6.734E-05   6.042E-05   4.950E-02
   1.630E-03   2.683E-04   6.498E-05   5.990E-05   4.883E-02
   1.610E-03   2.698E-04   6.040E-05   5.895E-05   4.740E-02
   1.600E-03   2.707E-04   5.818E-05   5.852E-05   4.665E-02
   1.590E-03   2.717E-04   5.605E-05   5.808E-05   4.591E-02
   1.580E-03   2.725E-04   5.405E-05   5.768E-05   4.517E-02
   1.570E-03   2.726E-04   5.214E-05   5.724E-05   4.439E-02
   1.560E-03   2.739E-04   5.046E-05   5.694E-05   4.369E-02
   1.540E-03   2.767E-04   4.772E-05   5.637E-05   4.248E-02
   1.520E-03   2.773E-04   4.594E-05   5.571E-05   4.138E-02
   1.510E-03   2.776E-04   4.547E-05   5.539E-05   4.093E-02
   1.500E-03   2.773E-04   4.521E-05   5.510E-05   4.052E-02
   1.450E-03   2.794E-04   4.638E-05   5.473E-05   3.932E-02
   1.440E-03   2.803E-04   4.691E-05   5.481E-05   3.925E-02
   1.430E-03   2.810E-04   4.734E-05   5.520E-05   3.927E-02
   1.420E-03   2.816E-04   4.776E-05   5.558E-05   3.930E-02
   1.400E-03   2.836E-04   4.873E-05   5.689E-05   3.960E-02
   1.380E-03   2.852E-04   4.963E-05   5.871E-05   4.017E-02
   1.370E-03   2.859E-04   5.014E-05   5.996E-05   4.061E-02
   1.360E-03   2.871E-04   5.065E-05   6.137E-05   4.113E-02
   1.350E-03   2.885E-04   5.129E-05   6.283E-05   4.169E-02
   1.340E-03   2.899E-04   5.193E-05   6.438E-05   4.234E-02
   1.330E-03   2.907E-04   5.273E-05   6.593E-05   4.303E-02
   1.320E-03   2.920E-04   5.356E-05   6.756E-05   4.375E-02
   1.310E-03   2.923E-04   5.454E-05   6.916E-05   4.452E-02
   1.290E-03   2.917E-04   5.689E-05   7.242E-05   4.613E-02
   1.280E-03   2.917E-04   5.814E-05   7.432E-05   4.711E-02
   1.270E-03   2.924E-04   5.917E-05   7.636E-05   4.806E-02
   1.260E-03   2.930E-04   6.070E-05   7.835E-05   4.897E-02
   1.250E-03   2.932E-04   6.274E-05   8.028E-05   4.991E-02
   1.220E-03   2.979E-04   7.499E-05   8.675E-05   5.395E-02
   1.210E-03   2.983E-04   8.314E-05   8.891E-05   5.599E-02
   1.200E-03   2.984E-04   9.279E-05   9.116E-05   5.829E-02
   1.190E-03   3.005E-04   1.029E-04   9.365E-05   6.082E-02
   1.180E-03   3.018E-04   1.126E-04   9.576E-05   6.339E-02
   1.170E-03   3.027E-04   1.210E-04   9.788E-05   6.593E-02
   1.160E-03   3.039E-04   1.280E-04   9.974E-05   6.834E-02
   1.150E-03   3.040E-04   1.335E-04   1.015E-04   7.082E-02
   1.140E-03   3.036E-04   1.381E-04   1.033E-04   7.308E-02
   1.130E-03   3.037E-04   1.418E-04   1.053E-04   7.536E-02
   1.120E-03   3.038E-04   1.450E-04   1.071E-04   7.731E-02
   1.110E-03   3.036E-04   1.480E-04   1.089E-04   7.921E-02
   1.090E-03   3.044E-04   1.532E-04   1.123E-04   8.339E-02
   1.050E-03   3.088E-04   1.594E-04   1.183E-04   9.406E-02
   1.000E-03   3.164E-04   1.576E-04   1.119E-04   1.045E-01
   9.800E-04   3.200E-04   1.516E-04   1.086E-04   1.081E-01
   9.600E-04   3.229E-04   1.414E-04   1.030E-04   1.109E-01
   9.500E-04   3.257E-04   1.351E-04   9.852E-05   1.115E-01
   9.400E-04   3.259E-04   1.284E-04   9.277E-05   1.110E-01
   9.200E-04   3.279E-04   1.151E-04   7.931E-05   1.062E-01
   8.900E-04   3.330E-04   9.472E-05   6.237E-05   9.277E-02
   8.700E-04   3.320E-04   8.334E-05   5.529E-05   8.373E-02
   8.600E-04   3.344E-04   7.832E-05   5.302E-05   8.011E-02
   8.500E-04   3.345E-04   7.312E-05   5.080E-05   7.654E-02
   8.400E-04   3.371E-04   6.761E-05   4.860E-05   7.289E-02
   8.200E-04   3.359E-04   5.628E-05   4.331E-05   6.399E-02
   8.000E-04   3.377E-04   4.683E-05   3.912E-05   5.485E-02
   7.900E-04   3.399E-04   4.342E-05   3.851E-05   5.177E-02
   7.800E-04   3.391E-04   4.066E-05   3.754E-05   4.877E-02
   7.700E-04   3.380E-04   3.827E-05   3.702E-05   4.635E-02
   7.600E-04   3.372E-04   3.619E-05   3.695E-05   4.453E-02
   7.500E-04   3.364E-04   3.430E-05   3.691E-05   4.288E-02
   7.300E-04   3.384E-04   3.144E-05   3.819E-05   4.137E-02
   7.200E-04   3.375E-04   3.065E-05   3.874E-05   4.105E-02
   7.100E-04   3.370E-04   3.021E-05   3.939E-05   4.080E-02
   7.000E-04   3.393E-04   2.970E-05   4.029E-05   4.095E-02
   6.900E-04   3.377E-04   2.879E-05   4.077E-05   4.081E-02
   6.800E-04   3.309E-04   2.751E-05   4.085E-05   4.010E-02
   6.600E-04   3.339E-04   2.526E-05   4.264E-05   3.974E-02
   6.400E-04   3.435E-04   2.231E-05   4.493E-05   3.997E-02
   6.300E-04   3.487E-04   2.107E-05   4.602E-05   4.037E-02
   6.200E-04   3.482E-04   2.096E-05   4.658E-05   4.056E-02
   6.100E-04   3.505E-04   2.098E-05   4.745E-05   4.083E-02
   5.900E-04   3.614E-04   1.754E-05   4.985E-05   4.139E-02
   5.500E-04   3.377E-04   1.368E-05   5.051E-05   3.972E-02
   5.300E-04   3.410E-04   1.255E-05   5.295E-05   3.997E-02
   5.200E-04   3.410E-04   1.198E-05   5.408E-05   4.005E-02
   5.100E-04   3.442E-04   1.140E-05   5.565E-05   4.039E-02
   5.000E-04   3.473E-04   1.084E-05   5.728E-05   4.071E-02
   4.800E-04   3.503E-04   1.002E-05   6.047E-05   4.127E-02
   4.500E-04   3.584E-04   9.116E-06   6.647E-05   4.286E-02
   4.000E-04   3.693E-04   8.401E-06   8.003E-05   4.555E-02
   3.800E-04   3.769E-04   8.469E-06   8.761E-05   4.713E-02
   3.600E-04   3.857E-04   8.819E-06   9.672E-05   4.896E-02
   3.400E-04   4.023E-04   9.560E-06   1.078E-04   5.206E-02
   3.300E-04   4.003E-04   1.011E-05   1.127E-04   5.289E-02
   3.200E-04   4.033E-04   1.079E-05   1.191E-04   5.370E-02
   3.150E-04   4.078E-04   1.121E-05   1.229E-04   5.449E-02
   3.100E-04   4.121E-04   1.168E-05   1.266E-04   5.535E-02
   3.080E-04   4.134E-04   1.188E-05   1.280E-04   5.567E-02
   3.050E-04   4.150E-04   1.219E-05   1.303E-04   5.612E-02
   3.000E-04   4.183E-04   1.278E-05   1.342E-04   5.693E-02
   2.900E-04   4.277E-04   1.414E-05   1.426E-04   5.897E-02
   2.800E-04   4.318E-04   1.584E-05   1.512E-04   6.063E-02
   2.600E-04   4.505E-04   2.057E-05   1.717E-04   6.528E-02
   2.500E-04   4.650E-04   2.385E-05   1.834E-04   6.838E-02
   2.200E-04   5.283E-04   3.986E-05   2.214E-04   8.134E-02
   2.159E-04   5.371E-04   4.311E-05   2.263E-04   8.340E-02
   2.000E-04   5.888E-04   5.958E-05   2.470E-04   9.349E-02
   1.662E-04   7.515E-04   1.321E-04   2.924E-04   1.257E-01
   1.650E-04   7.593E-04   1.362E-04   2.937E-04   1.273E-01
   1.250E-04   1.198E-03   4.213E-04   3.171E-04   2.135E-01
   1.235E-04   1.223E-03   4.404E-04   3.164E-04   2.187E-01
   1.130E-04   1.413E-03   6.007E-04   3.075E-04   2.611E-01
   1.000E-04   1.702E-03   8.775E-04   2.832E-04   3.355E-01
   9.500E-05   1.821E-03   1.015E-03   2.693E-04   3.727E-01
   9.300E-05   1.869E-03   1.075E-03   2.633E-04   3.891E-01
   9.200E-05   1.893E-03   1.107E-03   2.602E-04   3.977E-01
   9.100E-05   1.917E-03   1.140E-03   2.570E-04   4.065E-01
   9.000E-05   1.942E-03   1.173E-03   2.538E-04   4.155E-01
   8.900E-05   1.966E-03   1.207E-03   2.505E-04   4.249E-01
   8.800E-05   1.992E-03   1.242E-03   2.472E-04   4.345E-01
   8.700E-05   2.017E-03   1.278E-03   2.439E-04   4.445E-01
   8.600E-05   2.044E-03   1.315E-03   2.406E-04   4.548E-01
   8.500E-05   2.071E-03   1.352E-03   2.374E-04   4.654E-01
   8.400E-05   2.100E-03   1.389E-03   2.342E-04   4.765E-01
   8.330E-05   2.120E-03   1.416E-03   2.319E-04   4.844E-01
   8.200E-05   2.160E-03   1.466E-03   2.276E-04   4.998E-01
   8.100E-05   2.192E-03   1.505E-03   2.242E-04   5.120E-01
   8.000E-05   2.225E-03   1.544E-03   2.206E-04   5.247E-01
   7.900E-05   2.259E-03   1.584E-03   2.167E-04   5.379E-01
   7.800E-05   2.294E-03   1.625E-03   2.127E-04   5.515E-01
   7.700E-05   2.329E-03   1.666E-03   2.085E-04   5.655E-01
   7.600E-05   2.365E-03   1.709E-03   2.043E-04   5.800E-01
   7.500E-05   2.400E-03   1.752E-03   2.001E-04   5.949E-01
   7.400E-05   2.435E-03   1.797E-03   1.957E-04   6.102E-01
   7.300E-05   2.471E-03   1.844E-03   1.912E-04   6.259E-01
   7.140E-05   2.527E-03   1.923E-03   1.834E-04   6.520E-01
   7.100E-05   2.541E-03   1.943E-03   1.813E-04   6.587E-01
   7.000E-05   2.575E-03   1.995E-03   1.760E-04   6.758E-01
   6.900E-05   2.610E-03   2.048E-03   1.707E-04   6.935E-01
   6.800E-05   2.644E-03   2.103E-03   1.655E-04   7.117E-01
   6.700E-05   2.679E-03   2.159E-03   1.606E-04   7.305E-01
   6.600E-05   2.714E-03   2.214E-03   1.560E-04   7.498E-01
   6.500E-05   2.750E-03   2.269E-03   1.518E-04   7.700E-01
   6.400E-05   2.786E-03   2.322E-03   1.477E-04   7.908E-01
   6.300E-05   2.822E-03   2.373E-03   1.435E-04   8.124E-01
   6.250E-05   2.841E-03   2.397E-03   1.413E-04   8.235E-01
   6.200E-05   2.859E-03   2.422E-03   1.390E-04   8.348E-01
   6.100E-05   2.895E-03   2.471E-03   1.344E-04   8.579E-01
   6.000E-05   2.932E-03   2.519E-03   1.297E-04   8.819E-01
   5.900E-05   2.967E-03   2.570E-03   1.250E-04   9.066E-01
   5.800E-05   3.002E-03   2.624E-03   1.202E-04   9.322E-01
   5.700E-05   3.035E-03   2.682E-03   1.152E-04   9.584E-01
   5.600E-05   3.066E-03   2.745E-03   1.101E-04   9.854E-01
   5.500E-05   3.094E-03   2.812E-03   1.050E-04   1.013E+00
   5.477E-05   3.100E-03   2.828E-03   1.038E-04   1.021E+00
   5.400E-05   3.119E-03   2.881E-03   1.000E-04   1.044E+00
   5.300E-05   3.141E-03   2.951E-03   9.536E-05   1.073E+00
   5.200E-05   3.159E-03   3.019E-03   9.097E-05   1.103E+00
   5.100E-05   3.172E-03   3.081E-03   8.687E-05   1.134E+00
   5.000E-05   3.180E-03   3.136E-03   8.297E-05   1.166E+00
   4.900E-05   3.183E-03   3.185E-03   7.914E-05   1.199E+00
   4.880E-05   3.183E-03   3.194E-03   7.838E-05   1.206E+00
   4.800E-05   3.180E-03   3.229E-03   7.532E-05   1.233E+00
   4.760E-05   3.177E-03   3.246E-03   7.379E-05   1.247E+00
   4.700E-05   3.171E-03   3.270E-03   7.148E-05   1.268E+00
   4.650E-05   3.165E-03   3.291E-03   6.956E-05   1.286E+00
   4.600E-05   3.157E-03   3.311E-03   6.765E-05   1.304E+00
   4.550E-05   3.147E-03   3.333E-03   6.574E-05   1.322E+00
   4.500E-05   3.136E-03   3.357E-03   6.386E-05   1.340E+00
   4.440E-05   3.120E-03   3.388E-03   6.165E-05   1.363E+00
   4.350E-05   3.091E-03   3.440E-03   5.852E-05   1.397E+00
   4.170E-05   3.015E-03   3.525E-03   5.297E-05   1.470E+00
   4.000E-05   2.917E-03   3.556E-03   4.816E-05   1.541E+00
   3.850E-05   2.808E-03   3.569E-03   4.398E-05   1.605E+00
   3.656E-05   2.633E-03   3.585E-03   3.896E-05   1.691E+00
   3.570E-05   2.546E-03   3.576E-03   3.691E-05   1.729E+00
   3.330E-05   2.264E-03   3.503E-03   3.165E-05   1.842E+00
   3.130E-05   1.995E-03   3.369E-03   2.766E-05   1.942E+00
   3.000E-05   1.809E-03   3.237E-03   2.524E-05   2.013E+00
   2.940E-05   1.723E-03   3.252E-03   2.413E-05   2.049E+00
   2.780E-05   1.478E-03   3.118E-03   2.128E-05   2.158E+00
   2.630E-05   1.260E-03   2.959E-03   1.908E-05   2.306E+00
   2.500E-05   1.091E-03   2.903E-03   1.724E-05   2.523E+00
   2.380E-05   9.410E-04   2.730E-03   1.572E-05   2.883E+00
   2.270E-05   8.022E-04   2.426E-03   1.441E-05   3.241E+00
   2.170E-05   7.002E-04   2.252E-03   1.339E-05   3.308E+00
   2.080E-05   6.114E-04   2.190E-03   1.242E-05   3.203E+00
   2.000E-05   5.400E-04   1.747E-03   1.139E-05   3.071E+00
   1.920E-05   4.947E-04   1.278E-03   1.052E-05   2.954E+00
   1.850E-05   4.598E-04   1.211E-03   9.412E-06   2.911E+00
   1.790E-05   4.179E-04   1.094E-03   8.641E-06   2.912E+00
   1.720E-05   3.716E-04   9.486E-04   7.147E-06   2.964E+00
   1.670E-05   3.410E-04   8.909E-04   5.737E-06   3.027E+00
   1.610E-05   3.024E-04   8.033E-04   4.361E-06   3.155E+00
   1.560E-05   2.712E-04   6.961E-04   2.622E-06   3.306E+00
   1.520E-05   2.484E-04   5.874E-04   1.717E-06   3.468E+00
   1.470E-05   2.249E-04   4.379E-04   2.966E-06   3.695E+00
   1.430E-05   2.123E-04   3.163E-04   5.131E-06   3.892E+00
   1.390E-05   2.077E-04   2.324E-04   6.452E-06   4.044E+00
   1.350E-05   2.109E-04   1.710E-04   6.878E-06   4.189E+00
   1.320E-05   2.191E-04   1.431E-04   7.667E-06   4.302E+00
   1.280E-05   2.386E-04   1.271E-04   8.489E-06   4.470E+00
   1.250E-05   2.642E-04   1.217E-04   8.550E-06   4.611E+00
   1.220E-05   2.997E-04   1.176E-04   9.006E-06   4.776E+00
   1.190E-05   3.359E-04   1.214E-04   9.109E-06   4.981E+00
   1.160E-05   3.701E-04   1.323E-04   9.656E-06   5.208E+00
   1.140E-05   3.912E-04   1.513E-04   1.038E-05   5.374E+00
   1.110E-05   4.202E-04   1.942E-04   9.647E-06   5.648E+00
   1.080E-05   4.454E-04   2.464E-04   9.567E-06   6.019E+00
   1.050E-05   4.667E-04   2.972E-04   1.015E-05   6.482E+00
   1.030E-05   4.788E-04   3.319E-04   9.642E-06   6.894E+00
   1.000E-05   4.930E-04   3.822E-04   1.016E-05   7.493E+00
   9.750E-06   5.020E-04   4.255E-04   9.022E-06   8.023E+00
   9.500E-06   5.081E-04   4.671E-04   9.474E-06   8.597E+00
   9.250E-06   5.112E-04   5.075E-04   8.066E-06   9.127E+00
   9.080E-06   5.116E-04   5.338E-04   8.148E-06   9.421E+00
