 # Polarisation optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel         sigp_aC     sigp_Si      sigp_dark    sigt
 #----------------------------------------------------------------------------------------
   1.340E-03   3.008E-04   6.962E-05   6.438E-05   4.234E-02
   1.330E-03   3.017E-04   7.070E-05   6.593E-05   4.303E-02
   1.320E-03   3.030E-04   7.181E-05   6.756E-05   4.375E-02
   1.310E-03   3.033E-04   7.312E-05   6.916E-05   4.452E-02
   1.290E-03   3.027E-04   7.627E-05   7.242E-05   4.613E-02
   1.280E-03   3.026E-04   7.794E-05   7.432E-05   4.711E-02
   1.270E-03   3.034E-04   7.931E-05   7.636E-05   4.806E-02
   1.260E-03   3.040E-04   8.136E-05   7.835E-05   4.897E-02
   1.250E-03   3.042E-04   8.409E-05   8.028E-05   4.991E-02
   1.220E-03   3.091E-04   1.005E-04   8.675E-05   5.395E-02
   1.210E-03   3.095E-04   1.114E-04   8.891E-05   5.599E-02
   1.200E-03   3.096E-04   1.243E-04   9.116E-05   5.829E-02
   1.190E-03   3.118E-04   1.379E-04   9.365E-05   6.082E-02
   1.180E-03   3.131E-04   1.508E-04   9.576E-05   6.339E-02
   1.170E-03   3.141E-04   1.621E-04   9.788E-05   6.593E-02
   1.160E-03   3.154E-04   1.715E-04   9.974E-05   6.834E-02
   1.150E-03   3.154E-04   1.789E-04   1.015E-04   7.082E-02
   1.140E-03   3.150E-04   1.850E-04   1.033E-04   7.308E-02
   1.130E-03   3.151E-04   1.900E-04   1.053E-04   7.536E-02
   1.120E-03   3.152E-04   1.943E-04   1.071E-04   7.731E-02
   1.110E-03   3.150E-04   1.983E-04   1.089E-04   7.921E-02
   1.090E-03   3.158E-04   2.054E-04   1.123E-04   8.339E-02
   1.050E-03   3.203E-04   2.136E-04   1.183E-04   9.406E-02
   1.000E-03   3.283E-04   2.113E-04   1.119E-04   1.045E-01
   9.800E-04   3.319E-04   2.032E-04   1.086E-04   1.081E-01
   9.600E-04   3.350E-04   1.896E-04   1.030E-04   1.109E-01
   9.500E-04   3.379E-04   1.812E-04   9.852E-05   1.115E-01
   9.400E-04   3.381E-04   1.722E-04   9.277E-05   1.110E-01
   9.200E-04   3.402E-04   1.542E-04   7.931E-05   1.062E-01
   8.900E-04   3.454E-04   1.270E-04   6.237E-05   9.277E-02
   8.700E-04   3.444E-04   1.117E-04   5.529E-05   8.373E-02
   8.600E-04   3.469E-04   1.050E-04   5.302E-05   8.011E-02
   8.500E-04   3.469E-04   9.799E-05   5.080E-05   7.654E-02
   8.400E-04   3.496E-04   9.060E-05   4.860E-05   7.289E-02
   8.200E-04   3.484E-04   7.540E-05   4.331E-05   6.399E-02
   8.000E-04   3.503E-04   6.273E-05   3.912E-05   5.485E-02
   7.900E-04   3.526E-04   5.815E-05   3.851E-05   5.177E-02
   7.800E-04   3.517E-04   5.444E-05   3.754E-05   4.877E-02
   7.700E-04   3.506E-04   5.123E-05   3.702E-05   4.635E-02
   7.600E-04   3.498E-04   4.843E-05   3.695E-05   4.453E-02
   7.500E-04   3.489E-04   4.590E-05   3.691E-05   4.288E-02
   7.300E-04   3.510E-04   4.205E-05   3.819E-05   4.137E-02
   7.200E-04   3.501E-04   4.098E-05   3.874E-05   4.105E-02
   7.100E-04   3.495E-04   4.039E-05   3.939E-05   4.080E-02
   7.000E-04   3.519E-04   3.970E-05   4.029E-05   4.095E-02
   6.900E-04   3.502E-04   3.846E-05   4.077E-05   4.081E-02
   6.800E-04   3.432E-04   3.675E-05   4.085E-05   4.010E-02
   6.600E-04   3.463E-04   3.371E-05   4.264E-05   3.974E-02
   6.400E-04   3.562E-04   2.975E-05   4.493E-05   3.997E-02
   6.300E-04   3.616E-04   2.808E-05   4.602E-05   4.037E-02
   6.200E-04   3.611E-04   2.791E-05   4.658E-05   4.056E-02
   6.100E-04   3.634E-04   2.793E-05   4.745E-05   4.083E-02
   5.900E-04   3.747E-04   2.330E-05   4.985E-05   4.139E-02
   5.500E-04   3.501E-04   1.808E-05   5.051E-05   3.972E-02
   5.300E-04   3.535E-04   1.653E-05   5.295E-05   3.997E-02
   5.200E-04   3.534E-04   1.574E-05   5.408E-05   4.005E-02
   5.100E-04   3.567E-04   1.493E-05   5.565E-05   4.039E-02
   5.000E-04   3.600E-04   1.415E-05   5.728E-05   4.071E-02
   4.800E-04   3.629E-04   1.298E-05   6.047E-05   4.127E-02
   4.500E-04   3.713E-04   1.164E-05   6.647E-05   4.286E-02
   4.000E-04   3.824E-04   1.032E-05   8.003E-05   4.555E-02
   3.800E-04   3.901E-04   1.018E-05   8.761E-05   4.713E-02
   3.600E-04   3.991E-04   1.035E-05   9.672E-05   4.896E-02
   3.400E-04   4.161E-04   1.094E-05   1.078E-04   5.206E-02
   3.300E-04   4.140E-04   1.142E-05   1.127E-04   5.289E-02
   3.200E-04   4.170E-04   1.204E-05   1.191E-04   5.370E-02
   3.150E-04   4.215E-04   1.243E-05   1.229E-04   5.449E-02
   3.100E-04   4.260E-04   1.287E-05   1.266E-04   5.535E-02
   3.080E-04   4.273E-04   1.306E-05   1.280E-04   5.567E-02
   3.050E-04   4.289E-04   1.335E-05   1.303E-04   5.612E-02
   3.000E-04   4.323E-04   1.392E-05   1.342E-04   5.693E-02
   2.900E-04   4.418E-04   1.524E-05   1.426E-04   5.897E-02
   2.800E-04   4.459E-04   1.691E-05   1.512E-04   6.063E-02
   2.600E-04   4.648E-04   2.160E-05   1.717E-04   6.528E-02
   2.500E-04   4.795E-04   2.488E-05   1.834E-04   6.838E-02
   2.200E-04   5.437E-04   4.099E-05   2.214E-04   8.134E-02
   2.159E-04   5.526E-04   4.427E-05   2.263E-04   8.340E-02
   2.000E-04   6.050E-04   6.093E-05   2.470E-04   9.349E-02
   1.662E-04   7.694E-04   1.343E-04   2.924E-04   1.257E-01
   1.650E-04   7.773E-04   1.386E-04   2.937E-04   1.273E-01
   1.250E-04   1.220E-03   4.278E-04   3.171E-04   2.135E-01
   1.235E-04   1.245E-03   4.473E-04   3.164E-04   2.187E-01
   1.130E-04   1.438E-03   6.107E-04   3.075E-04   2.611E-01
   1.000E-04   1.731E-03   8.941E-04   2.832E-04   3.355E-01
   9.500E-05   1.853E-03   1.035E-03   2.693E-04   3.727E-01
   9.300E-05   1.902E-03   1.098E-03   2.633E-04   3.891E-01
   9.200E-05   1.926E-03   1.131E-03   2.602E-04   3.977E-01
   9.100E-05   1.951E-03   1.164E-03   2.570E-04   4.065E-01
   9.000E-05   1.976E-03   1.199E-03   2.538E-04   4.155E-01
   8.900E-05   2.001E-03   1.234E-03   2.505E-04   4.249E-01
   8.800E-05   2.027E-03   1.271E-03   2.472E-04   4.345E-01
   8.700E-05   2.053E-03   1.308E-03   2.439E-04   4.445E-01
   8.600E-05   2.080E-03   1.346E-03   2.406E-04   4.548E-01
   8.500E-05   2.108E-03   1.385E-03   2.374E-04   4.654E-01
   8.400E-05   2.137E-03   1.424E-03   2.342E-04   4.765E-01
   8.330E-05   2.159E-03   1.452E-03   2.319E-04   4.844E-01
   8.200E-05   2.199E-03   1.505E-03   2.276E-04   4.998E-01
   8.100E-05   2.232E-03   1.546E-03   2.242E-04   5.120E-01
   8.000E-05   2.266E-03   1.587E-03   2.206E-04   5.247E-01
   7.900E-05   2.301E-03   1.630E-03   2.167E-04   5.379E-01
   7.800E-05   2.337E-03   1.673E-03   2.127E-04   5.515E-01
   7.700E-05   2.373E-03   1.717E-03   2.085E-04   5.655E-01
   7.600E-05   2.410E-03   1.763E-03   2.043E-04   5.800E-01
   7.500E-05   2.447E-03   1.810E-03   2.001E-04   5.949E-01
   7.400E-05   2.483E-03   1.858E-03   1.957E-04   6.102E-01
   7.300E-05   2.520E-03   1.909E-03   1.912E-04   6.259E-01
   7.140E-05   2.579E-03   1.994E-03   1.834E-04   6.520E-01
   7.100E-05   2.593E-03   2.016E-03   1.813E-04   6.587E-01
   7.000E-05   2.629E-03   2.073E-03   1.760E-04   6.758E-01
   6.900E-05   2.666E-03   2.131E-03   1.707E-04   6.935E-01
   6.800E-05   2.702E-03   2.192E-03   1.655E-04   7.117E-01
   6.700E-05   2.739E-03   2.253E-03   1.606E-04   7.305E-01
   6.600E-05   2.776E-03   2.315E-03   1.560E-04   7.498E-01
   6.500E-05   2.814E-03   2.377E-03   1.518E-04   7.700E-01
   6.400E-05   2.853E-03   2.438E-03   1.477E-04   7.908E-01
   6.300E-05   2.892E-03   2.498E-03   1.435E-04   8.124E-01
   6.250E-05   2.911E-03   2.527E-03   1.413E-04   8.235E-01
   6.200E-05   2.931E-03   2.556E-03   1.390E-04   8.348E-01
   6.100E-05   2.971E-03   2.615E-03   1.344E-04   8.579E-01
   6.000E-05   3.010E-03   2.675E-03   1.297E-04   8.819E-01
   5.900E-05   3.050E-03   2.738E-03   1.250E-04   9.066E-01
   5.800E-05   3.089E-03   2.805E-03   1.202E-04   9.322E-01
   5.700E-05   3.126E-03   2.878E-03   1.152E-04   9.584E-01
   5.600E-05   3.162E-03   2.957E-03   1.101E-04   9.854E-01
   5.500E-05   3.195E-03   3.042E-03   1.050E-04   1.013E+00
   5.477E-05   3.203E-03   3.062E-03   1.038E-04   1.021E+00
   5.400E-05   3.226E-03   3.131E-03   1.000E-04   1.044E+00
   5.300E-05   3.254E-03   3.223E-03   9.536E-05   1.073E+00
   5.200E-05   3.279E-03   3.315E-03   9.097E-05   1.103E+00
   5.100E-05   3.298E-03   3.404E-03   8.687E-05   1.134E+00
   5.000E-05   3.314E-03   3.489E-03   8.297E-05   1.166E+00
   4.900E-05   3.324E-03   3.570E-03   7.914E-05   1.199E+00
   4.880E-05   3.326E-03   3.586E-03   7.838E-05   1.206E+00
   4.800E-05   3.330E-03   3.651E-03   7.532E-05   1.233E+00
   4.760E-05   3.330E-03   3.683E-03   7.379E-05   1.247E+00
   4.700E-05   3.329E-03   3.733E-03   7.148E-05   1.268E+00
   4.650E-05   3.327E-03   3.775E-03   6.956E-05   1.286E+00
   4.600E-05   3.324E-03   3.818E-03   6.765E-05   1.304E+00
   4.550E-05   3.319E-03   3.865E-03   6.574E-05   1.322E+00
   4.500E-05   3.312E-03   3.914E-03   6.386E-05   1.340E+00
   4.440E-05   3.302E-03   3.977E-03   6.165E-05   1.363E+00
   4.350E-05   3.283E-03   4.081E-03   5.852E-05   1.397E+00
   4.170E-05   3.225E-03   4.287E-03   5.297E-05   1.470E+00
   4.000E-05   3.144E-03   4.453E-03   4.816E-05   1.541E+00
   3.850E-05   3.051E-03   4.605E-03   4.398E-05   1.605E+00
   3.656E-05   2.893E-03   4.834E-03   3.896E-05   1.691E+00
   3.570E-05   2.812E-03   4.929E-03   3.691E-05   1.729E+00
   3.330E-05   2.541E-03   5.201E-03   3.165E-05   1.842E+00
   3.130E-05   2.270E-03   5.425E-03   2.766E-05   1.942E+00
   3.000E-05   2.077E-03   5.564E-03   2.524E-05   2.013E+00
   2.940E-05   1.986E-03   5.710E-03   2.413E-05   2.049E+00
   2.780E-05   1.723E-03   5.933E-03   2.128E-05   2.158E+00
   2.630E-05   1.483E-03   6.096E-03   1.908E-05   2.306E+00
   2.500E-05   1.293E-03   6.342E-03   1.724E-05   2.523E+00
   2.380E-05   1.125E-03   6.515E-03   1.572E-05   2.883E+00
   2.270E-05   9.662E-04   6.550E-03   1.441E-05   3.241E+00
   2.170E-05   8.489E-04   6.549E-03   1.339E-05   3.308E+00
   2.080E-05   7.466E-04   6.705E-03   1.242E-05   3.203E+00
   2.000E-05   6.636E-04   6.362E-03   1.139E-05   3.071E+00
   1.920E-05   6.111E-04   5.598E-03   1.052E-05   2.954E+00
   1.850E-05   5.721E-04   5.130E-03   9.412E-06   2.911E+00
   1.790E-05   5.241E-04   4.694E-03   8.641E-06   2.912E+00
   1.720E-05   4.702E-04   4.187E-03   7.147E-06   2.964E+00
   1.670E-05   4.341E-04   3.797E-03   5.737E-06   3.027E+00
   1.610E-05   3.873E-04   3.300E-03   4.361E-06   3.155E+00
   1.560E-05   3.476E-04   2.869E-03   2.622E-06   3.306E+00
   1.520E-05   3.171E-04   2.501E-03   1.717E-06   3.468E+00
   1.470E-05   2.825E-04   2.046E-03   2.966E-06   3.695E+00
   1.430E-05   2.599E-04   1.688E-03   5.131E-06   3.892E+00
   1.390E-05   2.450E-04   1.408E-03   6.452E-06   4.044E+00
   1.350E-05   2.387E-04   1.160E-03   6.878E-06   4.189E+00
   1.320E-05   2.403E-04   1.003E-03   7.667E-06   4.302E+00
   1.280E-05   2.513E-04   8.474E-04   8.489E-06   4.470E+00
   1.250E-05   2.702E-04   8.001E-04   8.550E-06   4.611E+00
   1.220E-05   3.015E-04   7.480E-04   9.006E-06   4.776E+00
   1.190E-05   3.439E-04   6.799E-04   9.109E-06   4.981E+00
   1.160E-05   3.850E-04   6.138E-04   9.656E-06   5.208E+00
   1.140E-05   4.106E-04   5.630E-04   1.038E-05   5.374E+00
   1.110E-05   4.460E-04   5.029E-04   9.647E-06   5.648E+00
   1.080E-05   4.770E-04   4.633E-04   9.567E-06   6.019E+00
   1.050E-05   5.038E-04   4.535E-04   1.015E-05   6.482E+00
   1.030E-05   5.192E-04   4.649E-04   9.642E-06   6.894E+00
   1.000E-05   5.377E-04   5.130E-04   1.016E-05   7.493E+00
   9.750E-06   5.499E-04   5.978E-04   9.022E-06   8.023E+00
   9.500E-06   5.586E-04   7.190E-04   9.474E-06   8.597E+00
   9.250E-06   5.638E-04   8.463E-04   8.066E-06   9.127E+00
   9.080E-06   5.654E-04   9.302E-04   8.148E-06   9.421E+00
